HG03354	ESN	9
HG03363	ESN	9
HG03366	ESN	9
HG03367	ESN	9
HG03369	ESN	9
HG03370	ESN	9
HG03372	ESN	9
HG03376	MSL	20
HG03378	MSL	20
HG03380	MSL	20
HG03382	MSL	20
HG03385	MSL	20
HG03388	MSL	20
HG03391	MSL	20
HG03394	MSL	20
HG03397	MSL	20
HG03401	MSL	20
HG03410	MSL	20
HG03419	MSL	20
HG03428	MSL	20
HG03432	MSL	20
HG03433	MSL	20
HG03436	MSL	20
HG03437	MSL	20
HG03439	MSL	20
HG03442	MSL	20
HG03445	MSL	20
HG03446	MSL	20
HG03449	MSL	20
HG03451	MSL	20
HG03452	MSL	20
HG03455	MSL	20
HG03457	MSL	20
HG03458	MSL	20
HG03460	MSL	20
HG03461	MSL	20
HG03464	MSL	20
HG03469	MSL	20
HG03470	MSL	20
HG03472	MSL	20
HG03473	MSL	20
HG03476	MSL	20
HG03478	MSL	20
HG03479	MSL	20
HG03484	MSL	20
HG03485	MSL	20
HG03488	PJL	23
HG03490	PJL	23
HG03491	PJL	23
HG03499	ESN	9
HG03511	ESN	9
HG03514	ESN	9
HG03515	ESN	9
HG03517	ESN	9
HG03518	ESN	9
HG03520	ESN	9
HG03521	ESN	9
HG03538	GWD	13
HG03539	GWD	13
HG03547	MSL	20
HG03548	MSL	20
HG03556	MSL	20
HG03557	MSL	20
HG03558	MSL	20
HG03559	MSL	20
HG03563	MSL	20
HG03565	MSL	20
HG03567	MSL	20
HG03571	MSL	20
HG03572	MSL	20
HG03575	MSL	20
HG03577	MSL	20
HG03578	MSL	20
HG03583	MSL	20
HG03585	BEB	3
HG03589	BEB	3
HG03593	BEB	3
HG03594	BEB	3
HG03595	BEB	3
HG03598	BEB	3
HG03600	BEB	3
HG03603	BEB	3
HG03604	BEB	3
HG03607	BEB	3
HG03611	BEB	3
HG03615	BEB	3
HG03616	BEB	3
HG03619	PJL	23
HG03624	PJL	23
HG03625	PJL	23
HG03629	PJL	23
HG03631	PJL	23
HG03634	PJL	23
HG03636	PJL	23
HG03640	PJL	23
HG03642	STU	25
HG03643	STU	25
HG03644	STU	25
HG03645	STU	25
HG03646	STU	25
HG03649	PJL	23
HG03652	PJL	23
HG03653	PJL	23
HG03660	PJL	23
HG03663	PJL	23
HG03667	PJL	23
HG03668	PJL	23
HG03672	STU	25
HG03673	STU	25
HG03679	STU	25
HG03680	STU	25
HG03681	STU	25
HG03684	STU	25
HG03685	STU	25
HG03686	STU	25
HG03687	STU	25
HG03689	STU	25
HG03690	STU	25
HG03691	STU	25
HG03692	STU	25
HG03693	STU	25
HG03694	STU	25
HG03695	STU	25
HG03696	STU	25
HG03697	STU	25
HG03698	STU	25
HG03702	PJL	23
HG03703	PJL	23
HG03705	PJL	23
HG03706	PJL	23
HG03708	PJL	23
HG03709	PJL	23
HG03711	STU	25
HG03713	ITU	16
HG03714	ITU	16
HG03716	ITU	16
HG03717	ITU	16
HG03718	ITU	16
HG03720	ITU	16
HG03722	ITU	16
HG03727	ITU	16
HG03729	ITU	16
HG03730	ITU	16
HG03731	ITU	16
HG03733	STU	25
HG03736	STU	25
HG03738	STU	25
HG03740	STU	25
HG03741	STU	25
HG03742	ITU	16
HG03743	STU	25
HG03744	STU	25
HG03745	STU	25
HG03746	STU	25
HG03750	STU	25
HG03752	STU	25
HG03753	STU	25
HG03754	STU	25
HG03755	STU	25
HG03756	STU	25
HG03757	STU	25
HG03760	STU	25
HG03762	PJL	23
HG03765	PJL	23
HG03767	PJL	23
HG03770	ITU	16
HG03771	ITU	16
HG03772	ITU	16
HG03773	ITU	16
HG03774	ITU	16
HG03775	ITU	16
HG03777	ITU	16
HG03778	ITU	16
HG03779	ITU	16
HG03780	ITU	16
HG03781	ITU	16
HG03782	ITU	16
HG03784	ITU	16
HG03785	ITU	16
HG03786	ITU	16
HG03787	ITU	16
HG03788	ITU	16
HG03789	ITU	16
HG03790	ITU	16
HG03792	ITU	16
HG03793	BEB	3
HG03796	BEB	3
HG03800	BEB	3
HG03802	BEB	3
HG03803	BEB	3
HG03805	BEB	3
HG03808	BEB	3
HG03809	BEB	3
HG03812	BEB	3
HG03814	BEB	3
HG03815	BEB	3
HG03817	BEB	3
HG03821	BEB	3
HG03823	BEB	3
HG03824	BEB	3
HG03826	BEB	3
HG03829	BEB	3
HG03830	BEB	3
HG03832	BEB	3
HG03833	BEB	3
HG03836	STU	25
HG03837	STU	25
HG03838	STU	25
HG03844	STU	25
HG03846	STU	25
HG03848	STU	25
HG03849	STU	25
HG03850	STU	25
HG03851	STU	25
HG03854	STU	25
HG03856	STU	25
HG03857	STU	25
HG03858	STU	25
HG03861	ITU	16
HG03862	ITU	16
HG03863	ITU	16
HG03864	ITU	16
HG03866	ITU	16
HG03867	ITU	16
HG03868	ITU	16
HG03869	ITU	16
HG03870	ITU	16
HG03871	ITU	16
HG03872	ITU	16
HG03873	ITU	16
HG03874	ITU	16
HG03875	ITU	16
HG03882	ITU	16
HG03884	STU	25
HG03885	STU	25
HG03886	STU	25
HG03887	STU	25
HG03888	STU	25
HG03890	STU	25
HG03894	STU	25
HG03895	STU	25
HG03896	STU	25
HG03897	STU	25
HG03898	STU	25
HG03899	STU	25
HG03900	STU	25
HG03902	BEB	3
HG03905	BEB	3
HG03907	BEB	3
HG03908	BEB	3
HG03910	BEB	3
HG03911	BEB	3
HG03913	BEB	3
HG03914	BEB	3
HG03916	BEB	3
HG03917	BEB	3
HG03919	BEB	3
HG03920	BEB	3
HG03922	BEB	3
HG03925	BEB	3
HG03926	BEB	3
HG03928	BEB	3
HG03931	BEB	3
HG03934	BEB	3
HG03937	BEB	3
HG03940	BEB	3
HG03941	BEB	3
HG03943	STU	25
HG03944	STU	25
HG03945	STU	25
HG03947	STU	25
HG03949	STU	25
HG03950	STU	25
HG03951	STU	25
HG03953	STU	25
HG03955	STU	25
HG03960	ITU	16
HG03963	ITU	16
HG03965	ITU	16
HG03967	ITU	16
HG03968	ITU	16
HG03969	ITU	16
HG03971	ITU	16
HG03973	ITU	16
HG03974	ITU	16
HG03976	ITU	16
HG03977	ITU	16
HG03978	ITU	16
HG03985	STU	25
HG03986	STU	25
HG03989	STU	25
HG03990	STU	25
HG03991	STU	25
HG03995	STU	25
HG03998	STU	25
HG03999	STU	25
HG04001	ITU	16
HG04002	ITU	16
HG04003	STU	25
HG04006	STU	25
HG04014	ITU	16
HG04015	ITU	16
HG04017	ITU	16
HG04018	ITU	16
HG04019	ITU	16
HG04020	ITU	16
HG04022	ITU	16
HG04023	ITU	16
HG04025	ITU	16
HG04026	ITU	16
HG04029	STU	25
HG04033	STU	25
HG04035	STU	25
HG04038	STU	25
HG04039	STU	25
HG04042	STU	25
HG04047	STU	25
HG04054	ITU	16
HG04056	ITU	16
HG04059	ITU	16
HG04060	ITU	16
HG04061	ITU	16
HG04062	ITU	16
HG04063	ITU	16
HG04070	ITU	16
HG04075	STU	25
HG04076	ITU	16
HG04080	ITU	16
HG04090	ITU	16
HG04093	ITU	16
HG04094	ITU	16
HG04096	ITU	16
HG04098	ITU	16
HG04099	STU	25
HG04100	STU	25
HG04106	STU	25
HG04107	STU	25
HG04118	ITU	16
HG04131	BEB	3
HG04134	BEB	3
HG04140	BEB	3
HG04141	BEB	3
HG04144	BEB	3
HG04146	BEB	3
HG04152	BEB	3
HG04153	BEB	3
HG04155	BEB	3
HG04156	BEB	3
HG04158	BEB	3
HG04159	BEB	3
HG04161	BEB	3
HG04162	BEB	3
HG04164	BEB	3
HG04171	BEB	3
HG04173	BEB	3
HG04176	BEB	3
HG04177	BEB	3
HG04180	BEB	3
HG04182	BEB	3
HG04183	BEB	3
HG04185	BEB	3
HG04186	BEB	3
HG04188	BEB	3
HG04189	BEB	3
HG04194	BEB	3
HG04195	BEB	3
HG04198	ITU	16
HG04200	ITU	16
HG04202	ITU	16
HG04206	ITU	16
HG04209	ITU	16
HG04210	STU	25
HG04211	ITU	16
HG04212	ITU	16
HG04214	ITU	16
HG04216	ITU	16
HG04219	ITU	16
HG04222	ITU	16
HG04225	ITU	16
HG04227	STU	25
HG04229	STU	25
HG04235	ITU	16
HG04238	ITU	16
HG04239	ITU	16
NA06984	CEU	5
NA06985	CEU	5
NA06986	CEU	5
NA06989	CEU	5
NA06994	CEU	5
NA07000	CEU	5
NA07037	CEU	5
NA07048	CEU	5
NA07051	CEU	5
NA07056	CEU	5
NA07347	CEU	5
NA07357	CEU	5
NA10847	CEU	5
NA10851	CEU	5
NA11829	CEU	5
NA11830	CEU	5
NA11831	CEU	5
NA11832	CEU	5
NA11840	CEU	5
NA11843	CEU	5
NA11881	CEU	5
NA11892	CEU	5
NA11893	CEU	5
NA11894	CEU	5
NA11918	CEU	5
NA11919	CEU	5
NA11920	CEU	5
NA11930	CEU	5
NA11931	CEU	5
NA11932	CEU	5
NA11933	CEU	5
NA11992	CEU	5
NA11994	CEU	5
NA11995	CEU	5
NA12003	CEU	5
NA12004	CEU	5
NA12005	CEU	5
NA12006	CEU	5
NA12043	CEU	5
NA12044	CEU	5
NA12045	CEU	5
NA12046	CEU	5
NA12058	CEU	5
NA12144	CEU	5
NA12154	CEU	5
NA12155	CEU	5
NA12156	CEU	5
NA12234	CEU	5
NA12249	CEU	5
NA12272	CEU	5
NA12273	CEU	5
NA12275	CEU	5
NA12282	CEU	5
NA12283	CEU	5
NA12286	CEU	5
NA12287	CEU	5
NA12340	CEU	5
NA12341	CEU	5
NA12342	CEU	5
NA12347	CEU	5
NA12348	CEU	5
NA12383	CEU	5
NA12399	CEU	5
NA12400	CEU	5
NA12413	CEU	5
NA12414	CEU	5
NA12489	CEU	5
NA12546	CEU	5
NA12716	CEU	5
NA12717	CEU	5
NA12718	CEU	5
NA12748	CEU	5
NA12749	CEU	5
NA12750	CEU	5
NA12751	CEU	5
NA12760	CEU	5
NA12761	CEU	5
NA12762	CEU	5
NA12763	CEU	5
NA12775	CEU	5
NA12776	CEU	5
NA12777	CEU	5
NA12778	CEU	5
NA12812	CEU	5
NA12813	CEU	5
NA12814	CEU	5
NA12815	CEU	5
NA12827	CEU	5
NA12828	CEU	5
NA12829	CEU	5
NA12830	CEU	5
NA12842	CEU	5
NA12843	CEU	5
NA12872	CEU	5
NA12873	CEU	5
NA12874	CEU	5
NA12878	CEU	5
NA12889	CEU	5
NA12890	CEU	5
NA18486	YRI	27
NA18488	YRI	27
NA18489	YRI	27
NA18498	YRI	27
NA18499	YRI	27
NA18501	YRI	27
NA18502	YRI	27
NA18504	YRI	27
NA18505	YRI	27
NA18507	YRI	27
NA18508	YRI	27
NA18510	YRI	27
NA18511	YRI	27
NA18516	YRI	27
NA18517	YRI	27
NA18519	YRI	27
NA18520	YRI	27
NA18522	YRI	27
NA18523	YRI	27
NA18525	CHB	6
NA18526	CHB	6
NA18528	CHB	6
NA18530	CHB	6
NA18531	CHB	6
NA18532	CHB	6
NA18533	CHB	6
NA18534	CHB	6
NA18535	CHB	6
NA18536	CHB	6
NA18537	CHB	6
NA18538	CHB	6
NA18539	CHB	6
NA18541	CHB	6
NA18542	CHB	6
NA18543	CHB	6
NA18544	CHB	6
NA18545	CHB	6
NA18546	CHB	6
NA18547	CHB	6
NA18548	CHB	6
NA18549	CHB	6
NA18550	CHB	6
NA18552	CHB	6
NA18553	CHB	6
NA18555	CHB	6
NA18557	CHB	6
NA18558	CHB	6
NA18559	CHB	6
NA18560	CHB	6
NA18561	CHB	6
NA18562	CHB	6
NA18563	CHB	6
NA18564	CHB	6
NA18565	CHB	6
NA18566	CHB	6
NA18567	CHB	6
NA18570	CHB	6
NA18571	CHB	6
NA18572	CHB	6
NA18573	CHB	6
NA18574	CHB	6
NA18577	CHB	6
NA18579	CHB	6
NA18582	CHB	6
NA18591	CHB	6
NA18592	CHB	6
NA18593	CHB	6
NA18595	CHB	6
NA18596	CHB	6
NA18597	CHB	6
NA18599	CHB	6
NA18602	CHB	6
NA18603	CHB	6
NA18605	CHB	6
NA18606	CHB	6
NA18608	CHB	6
NA18609	CHB	6
NA18610	CHB	6
NA18611	CHB	6
NA18612	CHB	6
NA18613	CHB	6
NA18614	CHB	6
NA18615	CHB	6
NA18616	CHB	6
NA18617	CHB	6
NA18618	CHB	6
NA18619	CHB	6
NA18620	CHB	6
NA18621	CHB	6
NA18622	CHB	6
NA18623	CHB	6
NA18624	CHB	6
NA18625	CHB	6
NA18626	CHB	6
NA18627	CHB	6
NA18628	CHB	6
NA18629	CHB	6
NA18630	CHB	6
NA18631	CHB	6
NA18632	CHB	6
NA18633	CHB	6
NA18634	CHB	6
NA18635	CHB	6
NA18636	CHB	6
NA18637	CHB	6
NA18638	CHB	6
NA18639	CHB	6
NA18640	CHB	6
NA18641	CHB	6
NA18642	CHB	6
NA18643	CHB	6
NA18644	CHB	6
NA18645	CHB	6
NA18646	CHB	6
NA18647	CHB	6
NA18648	CHB	6
NA18740	CHB	6
NA18745	CHB	6
NA18747	CHB	6
NA18748	CHB	6
NA18749	CHB	6
NA18757	CHB	6
NA18853	YRI	27
NA18856	YRI	27
NA18858	YRI	27
NA18861	YRI	27
NA18864	YRI	27
NA18865	YRI	27
NA18867	YRI	27
NA18868	YRI	27
NA18870	YRI	27
NA18871	YRI	27
NA18873	YRI	27
NA18874	YRI	27
NA18876	YRI	27
NA18877	YRI	27
NA18878	YRI	27
NA18879	YRI	27
NA18881	YRI	27
NA18907	YRI	27
NA18908	YRI	27
NA18909	YRI	27
NA18910	YRI	27
NA18912	YRI	27
NA18915	YRI	27
NA18916	YRI	27
NA18917	YRI	27
NA18923	YRI	27
NA18924	YRI	27
NA18933	YRI	27
NA18934	YRI	27
NA18939	JPT	17
NA18940	JPT	17
NA18941	JPT	17
NA18942	JPT	17
NA18943	JPT	17
NA18944	JPT	17
NA18945	JPT	17
NA18946	JPT	17
NA18947	JPT	17
NA18948	JPT	17
NA18949	JPT	17
NA18950	JPT	17
NA18951	JPT	17
NA18952	JPT	17
NA18953	JPT	17
NA18954	JPT	17
NA18956	JPT	17
NA18957	JPT	17
NA18959	JPT	17
NA18960	JPT	17
NA18961	JPT	17
NA18962	JPT	17
NA18963	JPT	17
NA18964	JPT	17
NA18965	JPT	17
NA18966	JPT	17
NA18967	JPT	17
NA18968	JPT	17
NA18969	JPT	17
NA18970	JPT	17
NA18971	JPT	17
NA18972	JPT	17
NA18973	JPT	17
NA18974	JPT	17
NA18975	JPT	17
NA18976	JPT	17
NA18977	JPT	17
NA18978	JPT	17
NA18979	JPT	17
NA18980	JPT	17
NA18981	JPT	17
NA18982	JPT	17
NA18983	JPT	17
NA18984	JPT	17
NA18985	JPT	17
NA18986	JPT	17
NA18987	JPT	17
NA18988	JPT	17
NA18989	JPT	17
NA18990	JPT	17
NA18991	JPT	17
NA18992	JPT	17
NA18993	JPT	17
NA18994	JPT	17
NA18995	JPT	17
NA18997	JPT	17
NA18998	JPT	17
NA18999	JPT	17
NA19000	JPT	17
NA19001	JPT	17
NA19002	JPT	17
NA19003	JPT	17
NA19004	JPT	17
NA19005	JPT	17
NA19006	JPT	17
NA19007	JPT	17
NA19009	JPT	17
NA19010	JPT	17
NA19011	JPT	17
NA19012	JPT	17
NA19017	LWK	19
NA19019	LWK	19
NA19020	LWK	19
NA19023	LWK	19
NA19024	LWK	19
NA19025	LWK	19
NA19026	LWK	19
NA19027	LWK	19
NA19028	LWK	19
NA19030	LWK	19
NA19031	LWK	19
NA19035	LWK	19
NA19036	LWK	19
NA19037	LWK	19
NA19038	LWK	19
NA19041	LWK	19
NA19042	LWK	19
NA19043	LWK	19
NA19054	JPT	17
NA19055	JPT	17
NA19056	JPT	17
NA19057	JPT	17
NA19058	JPT	17
NA19059	JPT	17
NA19060	JPT	17
NA19062	JPT	17
NA19063	JPT	17
NA19064	JPT	17
NA19065	JPT	17
NA19066	JPT	17
NA19067	JPT	17
NA19068	JPT	17
NA19070	JPT	17
NA19072	JPT	17
NA19074	JPT	17
NA19075	JPT	17
NA19076	JPT	17
NA19077	JPT	17
NA19078	JPT	17
NA19079	JPT	17
NA19080	JPT	17
NA19081	JPT	17
NA19082	JPT	17
NA19083	JPT	17
NA19084	JPT	17
NA19085	JPT	17
NA19086	JPT	17
NA19087	JPT	17
NA19088	JPT	17
NA19089	JPT	17
NA19090	JPT	17
NA19091	JPT	17
NA19092	YRI	27
NA19093	YRI	27
NA19095	YRI	27
NA19096	YRI	27
NA19098	YRI	27
NA19099	YRI	27
NA19102	YRI	27
NA19107	YRI	27
NA19108	YRI	27
NA19113	YRI	27
NA19114	YRI	27
NA19116	YRI	27
NA19117	YRI	27
NA19118	YRI	27
NA19119	YRI	27
NA19121	YRI	27
NA19129	YRI	27
NA19130	YRI	27
NA19131	YRI	27
NA19137	YRI	27
NA19138	YRI	27
NA19141	YRI	27
NA19143	YRI	27
NA19144	YRI	27
NA19146	YRI	27
NA19147	YRI	27
NA19149	YRI	27
NA19152	YRI	27
NA19153	YRI	27
NA19159	YRI	27
NA19160	YRI	27
NA19171	YRI	27
NA19172	YRI	27
NA19175	YRI	27
NA19184	YRI	27
NA19185	YRI	27
NA19189	YRI	27
NA19190	YRI	27
NA19197	YRI	27
NA19198	YRI	27
NA19200	YRI	27
NA19201	YRI	27
NA19204	YRI	27
NA19206	YRI	27
NA19207	YRI	27
NA19209	YRI	27
NA19210	YRI	27
NA19213	YRI	27
NA19214	YRI	27
NA19222	YRI	27
NA19223	YRI	27
NA19225	YRI	27
NA19235	YRI	27
NA19236	YRI	27
NA19238	YRI	27
NA19239	YRI	27
NA19247	YRI	27
NA19248	YRI	27
NA19256	YRI	27
NA19257	YRI	27
NA19307	LWK	19
NA19308	LWK	19
NA19309	LWK	19
NA19310	LWK	19
NA19312	LWK	19
NA19314	LWK	19
NA19315	LWK	19
NA19316	LWK	19
NA19317	LWK	19
NA19318	LWK	19
NA19319	LWK	19
NA19320	LWK	19
NA19321	LWK	19
NA19323	LWK	19
NA19324	LWK	19
NA19327	LWK	19
NA19328	LWK	19
NA19331	LWK	19
NA19332	LWK	19
NA19334	LWK	19
NA19338	LWK	19
NA19346	LWK	19
NA19347	LWK	19
NA19350	LWK	19
NA19351	LWK	19
NA19355	LWK	19
NA19360	LWK	19
NA19372	LWK	19
NA19374	LWK	19
NA19375	LWK	19
NA19376	LWK	19
NA19377	LWK	19
NA19378	LWK	19
NA19379	LWK	19
NA19380	LWK	19
NA19383	LWK	19
NA19384	LWK	19
NA19385	LWK	19
NA19390	LWK	19
NA19391	LWK	19
NA19393	LWK	19
NA19394	LWK	19
NA19395	LWK	19
NA19397	LWK	19
NA19399	LWK	19
NA19401	LWK	19
NA19403	LWK	19
NA19404	LWK	19
NA19428	LWK	19
NA19429	LWK	19
NA19430	LWK	19
NA19431	LWK	19
NA19434	LWK	19
NA19435	LWK	19
NA19436	LWK	19
NA19437	LWK	19
NA19438	LWK	19
NA19439	LWK	19
NA19440	LWK	19
NA19443	LWK	19
NA19445	LWK	19
NA19446	LWK	19
NA19448	LWK	19
NA19449	LWK	19
NA19451	LWK	19
NA19452	LWK	19
NA19454	LWK	19
NA19455	LWK	19
NA19456	LWK	19
NA19457	LWK	19
NA19461	LWK	19
NA19462	LWK	19
NA19463	LWK	19
NA19466	LWK	19
NA19467	LWK	19
NA19468	LWK	19
NA19471	LWK	19
NA19472	LWK	19
NA19473	LWK	19
NA19474	LWK	19
NA19475	LWK	19
NA19625	ASW	2
NA19648	MXL	21
NA19649	MXL	21
NA19651	MXL	21
NA19652	MXL	21
NA19654	MXL	21
NA19655	MXL	21
NA19657	MXL	21
NA19658	MXL	21
NA19661	MXL	21
NA19663	MXL	21
NA19664	MXL	21
NA19669	MXL	21
NA19670	MXL	21
NA19676	MXL	21
NA19678	MXL	21
NA19679	MXL	21
NA19681	MXL	21
NA19682	MXL	21
NA19684	MXL	21
NA19700	ASW	2
NA19701	ASW	2
NA19703	ASW	2
NA19704	ASW	2
NA19707	ASW	2
NA19711	ASW	2
NA19712	ASW	2
NA19713	ASW	2
NA19716	MXL	21
NA19717	MXL	21
NA19719	MXL	21
NA19720	MXL	21
NA19722	MXL	21
NA19723	MXL	21
NA19725	MXL	21
NA19726	MXL	21
NA19728	MXL	21
NA19729	MXL	21
NA19731	MXL	21
NA19732	MXL	21
NA19734	MXL	21
NA19735	MXL	21
NA19740	MXL	21
NA19741	MXL	21
NA19746	MXL	21
NA19747	MXL	21
NA19749	MXL	21
NA19750	MXL	21
NA19752	MXL	21
NA19755	MXL	21
NA19756	MXL	21
NA19758	MXL	21
NA19759	MXL	21
NA19761	MXL	21
NA19762	MXL	21
NA19764	MXL	21
NA19770	MXL	21
NA19771	MXL	21
NA19773	MXL	21
NA19774	MXL	21
NA19776	MXL	21
NA19777	MXL	21
NA19779	MXL	21
NA19780	MXL	21
NA19782	MXL	21
NA19783	MXL	21
NA19785	MXL	21
NA19786	MXL	21
NA19788	MXL	21
NA19789	MXL	21
NA19792	MXL	21
NA19794	MXL	21
NA19795	MXL	21
NA19818	ASW	2
NA19819	ASW	2
NA19834	ASW	2
NA19835	ASW	2
NA19900	ASW	2
NA19901	ASW	2
NA19904	ASW	2
NA19908	ASW	2
NA19909	ASW	2
NA19913	ASW	2
NA19914	ASW	2
NA19916	ASW	2
NA19917	ASW	2
NA19920	ASW	2
NA19921	ASW	2
NA19922	ASW	2
NA19923	ASW	2
NA19982	ASW	2
NA19984	ASW	2
NA20126	ASW	2
NA20127	ASW	2
NA20274	ASW	2
NA20276	ASW	2
NA20278	ASW	2
NA20281	ASW	2
NA20282	ASW	2
NA20287	ASW	2
NA20289	ASW	2
NA20291	ASW	2
NA20294	ASW	2
NA20296	ASW	2
NA20298	ASW	2
NA20299	ASW	2
NA20314	ASW	2
NA20317	ASW	2
NA20318	ASW	2
NA20320	ASW	2
NA20321	ASW	2
NA20332	ASW	2
NA20334	ASW	2
NA20339	ASW	2
NA20340	ASW	2
NA20342	ASW	2
NA20346	ASW	2
NA20348	ASW	2
NA20351	ASW	2
NA20355	ASW	2
NA20356	ASW	2
NA20357	ASW	2
NA20359	ASW	2
NA20362	ASW	2
NA20412	ASW	2
NA20502	TSI	26
NA20503	TSI	26
NA20504	TSI	26
NA20505	TSI	26
NA20506	TSI	26
NA20507	TSI	26
NA20508	TSI	26
NA20509	TSI	26
NA20510	TSI	26
NA20511	TSI	26
NA20512	TSI	26
NA20513	TSI	26
NA20514	TSI	26
NA20515	TSI	26
NA20516	TSI	26
NA20517	TSI	26
NA20518	TSI	26
NA20519	TSI	26
NA20520	TSI	26
NA20521	TSI	26
NA20522	TSI	26
NA20524	TSI	26
NA20525	TSI	26
NA20527	TSI	26
NA20528	TSI	26
NA20529	TSI	26
NA20530	TSI	26
NA20531	TSI	26
NA20532	TSI	26
NA20533	TSI	26
NA20534	TSI	26
NA20535	TSI	26
NA20536	TSI	26
NA20538	TSI	26
NA20539	TSI	26
NA20540	TSI	26
NA20541	TSI	26
NA20542	TSI	26
NA20543	TSI	26
NA20544	TSI	26
NA20581	TSI	26
NA20582	TSI	26
NA20585	TSI	26
NA20586	TSI	26
NA20587	TSI	26
NA20588	TSI	26
NA20589	TSI	26
NA20752	TSI	26
NA20753	TSI	26
NA20754	TSI	26
NA20755	TSI	26
NA20756	TSI	26
NA20757	TSI	26
NA20758	TSI	26
NA20759	TSI	26
NA20760	TSI	26
NA20761	TSI	26
NA20762	TSI	26
NA20763	TSI	26
NA20764	TSI	26
NA20765	TSI	26
NA20766	TSI	26
NA20767	TSI	26
NA20768	TSI	26
NA20769	TSI	26
NA20770	TSI	26
NA20771	TSI	26
NA20772	TSI	26
NA20773	TSI	26
NA20774	TSI	26
NA20775	TSI	26
NA20778	TSI	26
NA20783	TSI	26
NA20785	TSI	26
NA20786	TSI	26
NA20787	TSI	26
NA20790	TSI	26
NA20792	TSI	26
NA20795	TSI	26
NA20796	TSI	26
NA20797	TSI	26
NA20798	TSI	26
NA20799	TSI	26
NA20800	TSI	26
NA20801	TSI	26
NA20802	TSI	26
NA20803	TSI	26
NA20804	TSI	26
NA20805	TSI	26
NA20806	TSI	26
NA20807	TSI	26
NA20808	TSI	26
NA20809	TSI	26
NA20810	TSI	26
NA20811	TSI	26
NA20812	TSI	26
NA20813	TSI	26
NA20814	TSI	26
NA20815	TSI	26
NA20818	TSI	26
NA20819	TSI	26
NA20821	TSI	26
NA20822	TSI	26
NA20826	TSI	26
NA20827	TSI	26
NA20828	TSI	26
NA20832	TSI	26
NA20845	GIH	12
NA20846	GIH	12
NA20847	GIH	12
NA20849	GIH	12
NA20850	GIH	12
NA20851	GIH	12
NA20852	GIH	12
NA20853	GIH	12
NA20854	GIH	12
NA20856	GIH	12
NA20858	GIH	12
NA20859	GIH	12
NA20861	GIH	12
NA20862	GIH	12
NA20863	GIH	12
NA20864	GIH	12
NA20866	GIH	12
NA20867	GIH	12
NA20868	GIH	12
NA20869	GIH	12
NA20870	GIH	12
NA20872	GIH	12
NA20874	GIH	12
NA20875	GIH	12
NA20876	GIH	12
NA20877	GIH	12
NA20878	GIH	12
NA20881	GIH	12
NA20882	GIH	12
NA20884	GIH	12
NA20885	GIH	12
NA20886	GIH	12
NA20887	GIH	12
NA20888	GIH	12
NA20889	GIH	12
NA20890	GIH	12
NA20891	GIH	12
NA20892	GIH	12
NA20894	GIH	12
NA20895	GIH	12
NA20896	GIH	12
NA20897	GIH	12
NA20899	GIH	12
NA20900	GIH	12
NA20901	GIH	12
NA20902	GIH	12
NA20903	GIH	12
NA20904	GIH	12
NA20905	GIH	12
NA20906	GIH	12
NA20908	GIH	12
NA20910	GIH	12
NA20911	GIH	12
NA21086	GIH	12
NA21087	GIH	12
NA21088	GIH	12
NA21089	GIH	12
NA21090	GIH	12
NA21091	GIH	12
NA21092	GIH	12
NA21093	GIH	12
NA21094	GIH	12
NA21095	GIH	12
NA21097	GIH	12
NA21098	GIH	12
NA21099	GIH	12
NA21100	GIH	12
NA21101	GIH	12
NA21102	GIH	12
NA21103	GIH	12
NA21104	GIH	12
NA21105	GIH	12
NA21106	GIH	12
NA21107	GIH	12
NA21108	GIH	12
NA21109	GIH	12
NA21110	GIH	12
NA21111	GIH	12
NA21112	GIH	12
NA21113	GIH	12
NA21114	GIH	12
NA21115	GIH	12
NA21116	GIH	12
NA21117	GIH	12
NA21118	GIH	12
NA21119	GIH	12
NA21120	GIH	12
NA21122	GIH	12
NA21123	GIH	12
NA21124	GIH	12
NA21125	GIH	12
NA21126	GIH	12
NA21127	GIH	12
NA21128	GIH	12
NA21129	GIH	12
NA21130	GIH	12
NA21133	GIH	12
NA21135	GIH	12
NA21137	GIH	12
NA21141	GIH	12
NA21142	GIH	12
NA21143	GIH	12
NA21144	GIH	12
